institution_code,institution_name,institution_type,campus_code,campus_name,program_code,program_name,target_academic_year,admission_round_code,admission_round_name,admission_track_code,admission_track_name,mapping_status
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-202656026C72,건축학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0DD297E86EC5,건설환경공학과,2027,SUSI-1,수시1차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-D7E83430F573,화학생명공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4B40B70BBA86,호텔경영학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0BE71768D6D2,항공운항과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B6EB62D55519,항공기계공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-003EB77B723A,항공경영학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B5E3D96F6E7C,패션디자인학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-15C2D0F6C933,컴퓨터정보공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-F2D7B5F6CF0B,컴퓨터시스템공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-23525D0B2C0D,조선기계공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9E8D6A6731F2,정보통신공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-615B0D7561C4,전자공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0F48B45C106C,전기공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-CAA9960E6D90,재료공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4C6BA58B2FB5,자유전공학부,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-FD8EC8F52DA8,자동차공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-CE2C91354383,실내건축학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-174E4BB45D81,스포츠헬스케어학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-ABD05B0A88F7,산업디자인학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-092159610368,반도체기계정비학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-A2CFE5014797,물류시스템학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7C39DAB4361A,메카트로닉스공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-92719535A5F1,디지털마케팅공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-749DFD6A4229,기계설계공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E632D7F7690,기계공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-CE224C3524E5,관광경영학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4BE47785A5BD,공간정보빅데이터학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-874C96771ACB,경영비서학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-202656026C72,건축학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
INHA-TECHNICAL-COLLEGE,인하공업전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0DD297E86EC5,건설환경공학과,2027,SUSI-1,수시1차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7EB48995D22E,호텔관광학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4C25E5EEF92D,컴퓨터소프트웨어공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9E8D6A6731F2,정보통신공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0F48B45C106C,전기공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8CC0199CEEFE,자유전공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-F0D2A6A66862,자동화공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-25F0B70BCC3D,인공지능소프트웨어학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4B8C8FA5979F,유통마케팅학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-885A40EC715C,웹응용소프트웨어공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E479925A138F,실내건축디자인과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-81C1D9183CBA,시각디자인과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E84F6BE60563,소방안전관리과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-12D60F763679,세무회계학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E8042D4B5DB,생명화학공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-1934C67A0F16,빅데이터경영과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-543327D322FB,반도체전자공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-3EF9C4CD3F99,바이오융합공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7FDA39CB0296,로봇소프트웨어과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-749DFD6A4229,기계설계공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E632D7F7690,기계공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87A184C37DDE,경영학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2E27606EAE03,경영정보학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4215CA6A6ACD,건축과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8A05512BD398,AR·VR콘텐츠디자인과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7EB48995D22E,호텔관광학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4C25E5EEF92D,컴퓨터소프트웨어공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9E8D6A6731F2,정보통신공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0F48B45C106C,전기공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8CC0199CEEFE,자유전공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-F0D2A6A66862,자동화공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-25F0B70BCC3D,인공지능소프트웨어학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4B8C8FA5979F,유통마케팅학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-885A40EC715C,웹응용소프트웨어공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E479925A138F,실내건축디자인과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-81C1D9183CBA,시각디자인과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E84F6BE60563,소방안전관리과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-12D60F763679,세무회계학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E8042D4B5DB,생명화학공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-1934C67A0F16,빅데이터경영과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-543327D322FB,반도체전자공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-3EF9C4CD3F99,바이오융합공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-7FDA39CB0296,로봇소프트웨어과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-749DFD6A4229,기계설계공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8E632D7F7690,기계공학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-87A184C37DDE,경영학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-2E27606EAE03,경영정보학과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4215CA6A6ACD,건축과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
DONGYANG-MIRAE,동양미래대학교,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-8A05512BD398,AR·VR콘텐츠디자인과,2027,SUSI-2,수시2차,SPECIAL-VOCATIONAL-HS,특별전형 / 특성화고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-E45F30D5DE2B,사회체육과,2027,SUSI-2,수시2차,GENERAL,일반전형 / 일반전형,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-54AF1D5059DD,패션·리빙디자인과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-885960F8B016,토목공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4BAADBD6909B,컴퓨터보안공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-088235A51C7C,컴퓨터공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-DF37C862DE87,커뮤니케이션디자인과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B8ABD86326FD,청소년교육상담과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-3974EE6F7078,지적공간정보학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-55931693901D,중국어비즈니스과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9E8D6A6731F2,정보통신공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-615B0D7561C4,전자공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0F48B45C106C,전기공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-20238B8DE0ED,자유전공학부 자유전공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-97E4E1FF14F0,일본어과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-1E916A8DD10F,유아교육학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9620DBA2476D,세무회계과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-D3C513164344,산업경영공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-502B2833102B,사회복지과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-46B9B653F4F6,뷰티매니지먼트과(헤어디자인전공),2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-B2B51F1760DE,뷰티매니지먼트과(스킨케어·메디컬코스메틱전공),2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-07E0CF77C6A0,뷰티매니지먼트과(방송스타일디렉터전공),2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-4FC556B42686,뷰티매니지먼트과(메이크업·네일전공),2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-F23222C940A5,부동산경영과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-0A998B200C21,보건의료정보과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
MYONGJI-COLLEGE,명지전문대학,JUNIOR_COLLEGE,MAIN,본교,PROGRAM-9CFB435109B6,드론정보공학과,2027,SUSI-2,수시2차,SPECIAL-GENERAL-HS,특별전형 / 일반고,EXPLICIT_PHASE14_PILOT
